date,city,precipitation,sunshine,templature
1919/10/1,Sapporo,147,143.6,10.9
1919/11/1,Sapporo,60.9,99.6,4.8
1919/12/1,Sapporo,107.1,84.4,-2.3
1920/1/1,Sapporo,187.4,58.1,-2
1920/2/1,Sapporo,92.3,129.7,-6.3
1920/3/1,Sapporo,45,191.8,-0.2
1920/4/1,Sapporo,47.1,169.2,6.4
1920/5/1,Sapporo,105,121.1,11.1
1920/6/1,Sapporo,96,205,16.4
1920/7/1,Sapporo,81.7,214.9,21.3
1920/8/1,Sapporo,157.6,138,22.5
1920/9/1,Sapporo,138.7,194.6,15.7
1920/10/1,Sapporo,108.8,167,9.5
1920/11/1,Sapporo,79,105.2,4.6
1920/12/1,Sapporo,112,101.6,-4.1
1921/1/1,Sapporo,93.2,89.8,-6.1
1921/2/1,Sapporo,58.5,112.9,-5
1921/3/1,Sapporo,42.7,163.1,-1.7
1921/4/1,Sapporo,89.7,184.2,6.8
1921/5/1,Sapporo,95.5,228.2,9.9
1921/6/1,Sapporo,24.9,243,14.5
1921/7/1,Sapporo,62.9,162.9,20.4
1921/8/1,Sapporo,34.7,193.8,21.2
1921/9/1,Sapporo,65.8,139.1,17
1921/10/1,Sapporo,48.3,155.7,9.8
1921/11/1,Sapporo,174.8,107.3,2.2
1921/12/1,Sapporo,90.7,89.5,-3
1922/1/1,Sapporo,101.8,134.7,-10.2
1922/2/1,Sapporo,79.4,104.6,-2.2
1922/3/1,Sapporo,55.7,146.5,-2.5
1922/4/1,Sapporo,77,251.8,6.4
1922/5/1,Sapporo,58.8,201.4,9.9
1922/6/1,Sapporo,85.6,228.3,15.5
1922/7/1,Sapporo,76,166.7,19.9
1922/8/1,Sapporo,207.7,150.7,21.2
1922/9/1,Sapporo,58.9,189,16.8
1922/10/1,Sapporo,185.7,150.8,11.3
1922/11/1,Sapporo,154.8,98,3.4
1922/12/1,Sapporo,197.4,64.9,-3.5
1923/1/1,Sapporo,81,100.3,-7.1
1923/2/1,Sapporo,61.5,144.4,-5.8
1923/3/1,Sapporo,50.8,163.9,-0.3
1923/4/1,Sapporo,49.4,210.3,4.7
1923/5/1,Sapporo,76.9,213.3,10.7
1923/6/1,Sapporo,85.1,185,14.4
1923/7/1,Sapporo,82.2,157.1,18.8
1923/8/1,Sapporo,82.5,229.3,21
1923/9/1,Sapporo,279.3,119.7,17
1923/10/1,Sapporo,110.6,159.5,10.3
1923/11/1,Sapporo,114.7,95.7,3.7
1923/12/1,Sapporo,83.4,87.8,-2.4
1924/1/1,Sapporo,64.5,79.8,-6.3
1924/2/1,Sapporo,54.4,104.1,-5.7
1924/3/1,Sapporo,70.7,150.8,-4.3
1924/4/1,Sapporo,40.5,190.5,6.6
1924/5/1,Sapporo,56.3,241.1,9.5
1924/6/1,Sapporo,32.1,206.6,14.9
1924/7/1,Sapporo,52,243.5,22.7
1924/8/1,Sapporo,103.6,248.5,22.2
1924/9/1,Sapporo,95,179.6,16.7
1924/10/1,Sapporo,166,146.8,9.3
1924/11/1,Sapporo,166.8,67.9,4
1924/12/1,Sapporo,100.9,83.3,-3.8
1925/1/1,Sapporo,76.1,59.8,-5.4
1925/2/1,Sapporo,59.5,125.3,-5.5
1925/3/1,Sapporo,80.7,135.9,-3.6
1925/4/1,Sapporo,33.2,190,5
1925/5/1,Sapporo,51,221.2,10.6
1925/6/1,Sapporo,43.2,292.9,17
1925/7/1,Sapporo,52.1,236.7,18.8
1925/8/1,Sapporo,72.3,202.5,22.6
1925/9/1,Sapporo,85.4,167.7,17.7
1925/10/1,Sapporo,163.2,156.1,10.7
1925/11/1,Sapporo,191.8,92.3,3.9
1925/12/1,Sapporo,173.8,76.9,-1.4
1926/1/1,Sapporo,125.8,69,-6.2
1926/2/1,Sapporo,65.4,81.7,-3.6
1926/3/1,Sapporo,83.3,131.5,-1.1
1926/4/1,Sapporo,59.5,164.3,3.3
1926/5/1,Sapporo,53.4,209.1,10
1926/6/1,Sapporo,42.5,229.9,14.5
1926/7/1,Sapporo,98.2,170.6,18.9
1926/8/1,Sapporo,83.3,209.3,19.9
1926/9/1,Sapporo,195.9,140,17.1
1926/10/1,Sapporo,245.9,117.2,7.8
1926/11/1,Sapporo,210.3,72.4,2.8
1926/12/1,Sapporo,95.6,57.2,-2.9
1927/1/1,Sapporo,62,101.8,-5.8
1927/2/1,Sapporo,101.2,123.1,-7.5
1927/3/1,Sapporo,43.8,159.1,-1.5
1927/4/1,Sapporo,40.6,181.5,7
1927/5/1,Sapporo,60.9,179.9,10
1927/6/1,Sapporo,23.7,244.5,14.7
1927/7/1,Sapporo,207.4,172.3,21
1927/8/1,Sapporo,163,180.1,22
1927/9/1,Sapporo,77.8,185.9,16.2
1927/10/1,Sapporo,64.1,160.2,11
1927/11/1,Sapporo,68.3,100.4,4.7
1927/12/1,Sapporo,137,59.6,-2.9
1928/1/1,Sapporo,121.6,60.3,-5.2
1928/2/1,Sapporo,97.4,125.6,-6.4
1928/3/1,Sapporo,40.1,159.2,-0.4
1928/4/1,Sapporo,16.4,241.4,5.7
1928/5/1,Sapporo,50.7,190.8,11.6
1928/6/1,Sapporo,51,169.8,14.7
1928/7/1,Sapporo,31.3,244.7,20.5
1928/8/1,Sapporo,53.2,260.9,22.7
1928/9/1,Sapporo,166.5,114.7,18.5
1928/10/1,Sapporo,64.3,157.6,11.1
1928/11/1,Sapporo,81.8,110,4.4
1928/12/1,Sapporo,148.5,76.9,-3.8
1929/1/1,Sapporo,223.9,90.5,-7
1929/2/1,Sapporo,41.6,111.7,-6.2
1929/3/1,Sapporo,68.5,148,-1.7
1929/4/1,Sapporo,89.5,174.1,3.7
1929/5/1,Sapporo,43.7,205.2,10.1
1929/6/1,Sapporo,38.9,183.6,14.3
1929/7/1,Sapporo,30.9,181.8,21.4
1929/8/1,Sapporo,233.6,175.8,21.3
1929/9/1,Sapporo,35.8,191.8,15.6
1929/10/1,Sapporo,117.8,139.1,11.2
1929/11/1,Sapporo,108.4,104.5,3.2
1929/12/1,Sapporo,76.8,79.3,-1.6
1930/1/1,Sapporo,89,103.9,-7.2
1930/2/1,Sapporo,37.9,91.8,-4.1
1930/3/1,Sapporo,94.3,130.1,0.5
1930/4/1,Sapporo,22.1,221.8,5.7
1930/5/1,Sapporo,51.8,226,10.9
1930/6/1,Sapporo,54.4,186.3,15
1930/7/1,Sapporo,66.9,213.7,20.2
1930/8/1,Sapporo,284,160.7,22.2
1930/9/1,Sapporo,129,168.5,17.3
1930/10/1,Sapporo,122.9,180.6,10.8
1930/11/1,Sapporo,109.1,92.5,3
1930/12/1,Sapporo,90.4,99.3,-4.3
1931/1/1,Sapporo,98.5,77.8,-7.7
1931/2/1,Sapporo,84.3,126.1,-7.9
1931/3/1,Sapporo,45.8,140.8,-0.4
1931/4/1,Sapporo,109.8,140.3,4.3
1931/5/1,Sapporo,128.8,160.4,9.2
1931/6/1,Sapporo,127.5,148.4,13.4
1931/7/1,Sapporo,103.7,105.5,16
1931/8/1,Sapporo,132,184.1,21.3
1931/9/1,Sapporo,85.3,169.7,17.1
1931/10/1,Sapporo,72.5,192.2,10.4
1931/11/1,Sapporo,100.2,106.6,4.2
1931/12/1,Sapporo,84.4,51.1,-2.6
1932/1/1,Sapporo,43.8,116.7,-2.5
1932/2/1,Sapporo,44.7,122.8,-5.6
1932/3/1,Sapporo,71,151.2,-1.2
1932/4/1,Sapporo,113.3,177.6,5.4
1932/5/1,Sapporo,61.2,212,11.5
1932/6/1,Sapporo,34.1,242.5,15.9
1932/7/1,Sapporo,125.4,115.8,18.5
1932/8/1,Sapporo,291.7,160.2,19.8
1932/9/1,Sapporo,272,135.1,16.3
1932/10/1,Sapporo,55.9,198.5,11.3
1932/11/1,Sapporo,160.8,98.5,5.2
1932/12/1,Sapporo,88.8,80.7,-1.6
1933/1/1,Sapporo,67.3,83.1,-6.8
1933/2/1,Sapporo,85.6,119.1,-7.2
1933/3/1,Sapporo,38.2,166.6,-3.6
1933/4/1,Sapporo,42.4,222.3,4.3
1933/5/1,Sapporo,48.4,240.4,11.5
1933/6/1,Sapporo,55.8,217.1,15.2
1933/7/1,Sapporo,98.6,199.1,22.4
1933/8/1,Sapporo,138.6,191.9,22.8
1933/9/1,Sapporo,136.7,155,16.6
1933/10/1,Sapporo,139.5,144.2,9.2
1933/11/1,Sapporo,145.5,102.4,3.7
1933/12/1,Sapporo,49.3,86.2,-2.1
1934/1/1,Sapporo,55.4,102,-4.9
1934/2/1,Sapporo,89.7,81.2,-4.9
1934/3/1,Sapporo,77.8,158.4,-1.6
1934/4/1,Sapporo,39.9,217.9,4.9
1934/5/1,Sapporo,93.7,172.5,10.9
1934/6/1,Sapporo,55.1,146.3,16.7
1934/7/1,Sapporo,37.5,221.4,17.7
1934/8/1,Sapporo,83.1,183.3,19.6
1934/9/1,Sapporo,163,158,16
1934/10/1,Sapporo,108.5,169.9,9.3
1934/11/1,Sapporo,162.8,97.7,3.6
1934/12/1,Sapporo,35.2,92.8,-2.6
1935/1/1,Sapporo,78.2,111.9,-5.4
1935/2/1,Sapporo,54.9,66.7,-2.1
1935/3/1,Sapporo,115.3,124.1,-0.3
1935/4/1,Sapporo,90.3,192.4,5.5
1935/5/1,Sapporo,79.3,219.8,10.4
1935/6/1,Sapporo,102.3,151.4,14.9
1935/7/1,Sapporo,102,176.4,19.2
1935/8/1,Sapporo,171.3,157.6,19.3
1935/9/1,Sapporo,90.6,177,16
1935/10/1,Sapporo,225.2,129.2,12.1
1935/11/1,Sapporo,128,85.8,3.5
1935/12/1,Sapporo,53.3,73.7,-4.2
1936/1/1,Sapporo,113,91,-6
1936/2/1,Sapporo,124.2,71.1,-4.3
1936/3/1,Sapporo,31.2,141.9,-1.4
1936/4/1,Sapporo,70.9,159.6,4.5
1936/5/1,Sapporo,19.4,171.9,10.2
1936/6/1,Sapporo,44.4,185.2,16.2
1936/7/1,Sapporo,245.2,139.3,19
1936/8/1,Sapporo,75.9,171.6,20.5
1936/9/1,Sapporo,106.9,149,17.5
1936/10/1,Sapporo,227.3,167.5,10.4
1936/11/1,Sapporo,91,100.7,3.5
1936/12/1,Sapporo,81.7,78.6,-1.5
1937/1/1,Sapporo,58.7,109.1,-5.4
1937/2/1,Sapporo,170.4,104.4,-3.5
1937/3/1,Sapporo,43,131.1,-1.7
1937/4/1,Sapporo,49.8,209.1,5.1
1937/5/1,Sapporo,35.6,162.7,9.7
1937/6/1,Sapporo,24.5,243.8,14.7
1937/7/1,Sapporo,173.4,143.2,22.1
1937/8/1,Sapporo,60.5,199.5,21.7
1937/9/1,Sapporo,213.1,185.7,16.3
1937/10/1,Sapporo,79,158.3,9.9
1937/11/1,Sapporo,77.2,100.8,2.9
1937/12/1,Sapporo,108.6,72,-4.9
1938/1/1,Sapporo,64.3,104.9,-5.9
1938/2/1,Sapporo,71.8,105.1,-5
1938/3/1,Sapporo,36.9,163.6,0
1938/4/1,Sapporo,35.9,166,6.6
1938/5/1,Sapporo,77.2,193.2,12.4
1938/6/1,Sapporo,54.1,231.2,15.3
1938/7/1,Sapporo,61,229.1,19.9
1938/8/1,Sapporo,13.2,250.2,23.5
1938/9/1,Sapporo,255.6,156.2,16.8
1938/10/1,Sapporo,79.5,176.9,9.4
1938/11/1,Sapporo,177.9,79.8,3
1938/12/1,Sapporo,181,99.3,-4.4
1939/1/1,Sapporo,159.4,81.4,-7.8
1939/2/1,Sapporo,86.9,103.9,-5.9
1939/3/1,Sapporo,99.2,143.9,-1.2
1939/4/1,Sapporo,37.8,199.4,4.8
1939/5/1,Sapporo,55.1,199.9,10.4
1939/6/1,Sapporo,92.1,184.7,16.1
1939/7/1,Sapporo,158.6,211.1,21.1
1939/8/1,Sapporo,138.4,227,22.1
1939/9/1,Sapporo,182.2,164.3,18.7
1939/10/1,Sapporo,57,157.2,10.3
1939/11/1,Sapporo,38.1,123.8,3.9
1939/12/1,Sapporo,69,89,-2.4
1940/1/1,Sapporo,93,131.5,-7.3
1940/2/1,Sapporo,123.3,102.1,-4.6
1940/3/1,Sapporo,39.7,186,0.1
1940/4/1,Sapporo,87.7,196.1,4.8
1940/5/1,Sapporo,19.2,200.4,11.5
1940/6/1,Sapporo,89.7,130.8,14.5
1940/7/1,Sapporo,105.4,150.6,20.1
1940/8/1,Sapporo,97.2,227,21
1940/9/1,Sapporo,58.7,161.4,15.2
1940/10/1,Sapporo,112,192.7,11
1940/11/1,Sapporo,68.3,113.4,5.2
1940/12/1,Sapporo,46.6,113.1,-0.9
1941/1/1,Sapporo,121.4,99.1,-5.4
1941/2/1,Sapporo,98.9,137.8,-5
1941/3/1,Sapporo,59.6,165.9,-1.3
1941/4/1,Sapporo,38,203.7,4.7
1941/5/1,Sapporo,81.5,224.9,10.6
1941/6/1,Sapporo,98,231.6,14.9
1941/7/1,Sapporo,138.5,137.3,17.5
1941/8/1,Sapporo,53.3,115.2,19.6
1941/9/1,Sapporo,217.8,153.1,16.6
1941/10/1,Sapporo,183.5,143.1,10.6
1941/11/1,Sapporo,69.3,141.3,3.9
1941/12/1,Sapporo,90.1,106.6,-1.6
1942/1/1,Sapporo,72.4,130.8,-7.1
1942/2/1,Sapporo,26.4,137,-7
1942/3/1,Sapporo,90,158.9,0.1
1942/4/1,Sapporo,60.7,198.3,6.2
1942/5/1,Sapporo,53.3,221.7,10.6
1942/6/1,Sapporo,118.5,211.9,15.8
1942/7/1,Sapporo,85,206.6,20.4
1942/8/1,Sapporo,112.2,175.4,20
1942/9/1,Sapporo,125.9,175.3,16.3
1942/10/1,Sapporo,91.2,185.2,10.3
1942/11/1,Sapporo,164,109.7,3.3
1942/12/1,Sapporo,95.4,99.5,-3.5
1943/1/1,Sapporo,75.8,116.4,-5.6
1943/2/1,Sapporo,79.3,130.5,-4.8
1943/3/1,Sapporo,63.3,189.2,-1
1943/4/1,Sapporo,50.1,223.3,5.1
1943/5/1,Sapporo,41.9,185,10.6
1943/6/1,Sapporo,34.4,283.4,16.7
1943/7/1,Sapporo,88.9,228.2,22.3
1943/8/1,Sapporo,64.7,210.5,23.6
1943/9/1,Sapporo,132.3,143.5,17.9
1943/10/1,Sapporo,102.4,157.1,10.7
1943/11/1,Sapporo,124.2,113.4,2.5
1943/12/1,Sapporo,119.3,97.7,-2.7
1944/1/1,Sapporo,182.6,101.6,-6.4
1944/2/1,Sapporo,85.3,123.9,-6.3
1944/3/1,Sapporo,43.1,157.8,-1.2
1944/4/1,Sapporo,48.1,212.7,3.8
1944/5/1,Sapporo,25.2,233.1,11.7
1944/6/1,Sapporo,71.6,178.5,16.3
1944/7/1,Sapporo,119.6,222.1,21.2
1944/8/1,Sapporo,44.8,226.4,22.7
1944/9/1,Sapporo,134.3,164.1,17.7
1944/10/1,Sapporo,95.4,185,10.5
1944/11/1,Sapporo,102.1,128.2,2.8
1944/12/1,Sapporo,60.7,108.5,-6.1
1945/1/1,Sapporo,119.7,104,-8.8
1945/2/1,Sapporo,86.2,106.5,-6.5
1945/3/1,Sapporo,74.9,149.5,-1.3
1945/4/1,Sapporo,52.1,194.3,5.8
1945/5/1,Sapporo,65.9,149.2,9
1945/6/1,Sapporo,54.9,192.2,13.9
1945/7/1,Sapporo,98.1,161.1,16.7
1945/8/1,Sapporo,106.6,177,22.1
1945/9/1,Sapporo,99.3,193,16.1
1945/10/1,Sapporo,112.4,122.1,10.8
1945/11/1,Sapporo,155.4,80.4,4.2
1945/12/1,Sapporo,150.1,73,-4.1
1946/1/1,Sapporo,222.4,62.8,-5.3
1946/2/1,Sapporo,90.7,117.9,-5.2
1946/3/1,Sapporo,74.9,149.2,-2.8
1946/4/1,Sapporo,32.2,216.9,6.1
1946/5/1,Sapporo,41.7,168.7,10.1
1946/6/1,Sapporo,64,210,18.1
1946/7/1,Sapporo,87.5,220.2,21.4
1946/8/1,Sapporo,21.5,284.2,24.2
1946/9/1,Sapporo,100,231.6,17.2
1946/10/1,Sapporo,179.7,160.1,11.7
1946/11/1,Sapporo,107,138.9,5.2
1946/12/1,Sapporo,174.8,123.2,-2.8
1947/1/1,Sapporo,73.3,118.3,-4.4
1947/2/1,Sapporo,35.7,118.6,-5.2
1947/3/1,Sapporo,87.7,158.3,-1.4
1947/4/1,Sapporo,128.3,142,5.9
1947/5/1,Sapporo,56.6,249.7,11.3
1947/6/1,Sapporo,26.6,233.4,14.5
1947/7/1,Sapporo,57.9,209.8,20.4
1947/8/1,Sapporo,92.8,172.2,21.1
1947/9/1,Sapporo,224.2,159.7,15.9
1947/10/1,Sapporo,106.8,156.9,9.6
1947/11/1,Sapporo,140.3,119.6,2.4
1947/12/1,Sapporo,146.5,104,-4.4
1948/1/1,Sapporo,122.7,99,-2.4
1948/2/1,Sapporo,95.4,98.7,-4.1
1948/3/1,Sapporo,54,177.5,-0.4
1948/4/1,Sapporo,48.4,200.1,8
1948/5/1,Sapporo,86.5,253,13.5
1948/6/1,Sapporo,43.8,229.5,16.4
1948/7/1,Sapporo,51,161.1,21.8
1948/8/1,Sapporo,77.9,273.5,23.7
1948/9/1,Sapporo,84.7,162.1,17.1
1948/10/1,Sapporo,68.6,157.7,10.5
1948/11/1,Sapporo,49.2,127.2,3.5
1948/12/1,Sapporo,108.4,100.5,-0.2
1949/1/1,Sapporo,127.1,103.7,-1.9
1949/2/1,Sapporo,85.7,91.9,-1.4
1949/3/1,Sapporo,106.4,148,-2.1
1949/4/1,Sapporo,86.5,160.4,4.2
1949/5/1,Sapporo,48.5,216.6,13.1
1949/6/1,Sapporo,31.4,218.2,15.2
1949/7/1,Sapporo,28,195,20.4
1949/8/1,Sapporo,42.1,219.1,23.5
1949/9/1,Sapporo,127.3,178.1,17.7
1949/10/1,Sapporo,126.1,172.5,10.7
1949/11/1,Sapporo,91.8,102.7,2.8
1949/12/1,Sapporo,122.2,91,-3.6
1950/1/1,Sapporo,115.4,62.1,-4.8
1950/2/1,Sapporo,63.5,98.8,-3.1
1950/3/1,Sapporo,78.3,169,-0.4
1950/4/1,Sapporo,34.4,250.4,6.8
1950/5/1,Sapporo,61.2,240.2,12.5
1950/6/1,Sapporo,38.3,187.7,16.4
1950/7/1,Sapporo,136.8,232.4,22.8
1950/8/1,Sapporo,212.6,246.5,24
1950/9/1,Sapporo,149,140.9,17.1
1950/10/1,Sapporo,54.9,148,8.3
1950/11/1,Sapporo,205.1,100.5,3.7
1950/12/1,Sapporo,155.6,67,-2.9
1951/1/1,Sapporo,111.1,101.1,-6.3
1951/2/1,Sapporo,105.7,83.6,-5
1951/3/1,Sapporo,76.5,152.8,-1.2
1951/4/1,Sapporo,68.1,156.2,5.8
1951/5/1,Sapporo,28.8,209.6,12.2
1951/6/1,Sapporo,99.7,170.5,15.9
1951/7/1,Sapporo,62.1,226.1,19.7
1951/8/1,Sapporo,61.3,237.2,24
1951/9/1,Sapporo,185.5,191.2,15.6
1951/10/1,Sapporo,64.6,171.7,9.7
1951/11/1,Sapporo,174.9,96.6,4
1951/12/1,Sapporo,73.8,102,-0.5
1952/1/1,Sapporo,98,105.9,-4.8
1952/2/1,Sapporo,32.7,154.9,-6.9
1952/3/1,Sapporo,46.2,177.9,-1.4
1952/4/1,Sapporo,52.1,189.4,6.1
1952/5/1,Sapporo,59.9,242.7,11.4
1952/6/1,Sapporo,103.9,227.2,16.4
1952/7/1,Sapporo,140.3,177.7,20.4
1952/8/1,Sapporo,55,162.7,21.3
1952/9/1,Sapporo,79.4,172.2,16.4
1952/10/1,Sapporo,117.4,164.6,10.5
1952/11/1,Sapporo,80.8,114,1.5
1952/12/1,Sapporo,97.3,93.7,-6
1953/1/1,Sapporo,107.2,68.1,-6.6
1953/2/1,Sapporo,70.7,132.8,-6.1
1953/3/1,Sapporo,72.7,142.5,0.1
1953/4/1,Sapporo,56,190.9,5.5
1953/5/1,Sapporo,70.8,200.5,11.3
1953/6/1,Sapporo,74.2,232.4,15.5
1953/7/1,Sapporo,154.3,169.4,20.1
1953/8/1,Sapporo,124,223.5,20.2
1953/9/1,Sapporo,154.7,211.8,16.8
1953/10/1,Sapporo,112.2,188.8,10.3
1953/11/1,Sapporo,213.9,97.7,0.3
1953/12/1,Sapporo,129.9,89.2,-1.8
1954/1/1,Sapporo,178.1,89.1,-5.4
1954/2/1,Sapporo,83.1,101.1,-3.1
1954/3/1,Sapporo,25.8,163.8,-1.3
1954/4/1,Sapporo,42.9,212.7,6.8
1954/5/1,Sapporo,58.2,197,10.6
1954/6/1,Sapporo,44.3,210.9,13.8
1954/7/1,Sapporo,58.4,218.5,17.7
1954/8/1,Sapporo,143.3,133.1,20.6
1954/9/1,Sapporo,136,157.9,18
1954/10/1,Sapporo,94.9,177.9,9.4
1954/11/1,Sapporo,52.7,143,3.7
1954/12/1,Sapporo,137.8,67.7,-0.7
1955/1/1,Sapporo,188.7,82.1,-5.8
1955/2/1,Sapporo,122.3,118.2,-3.7
1955/3/1,Sapporo,103.3,164.4,-0.8
1955/4/1,Sapporo,68.2,203.8,6
1955/5/1,Sapporo,109.9,193.1,10.2
1955/6/1,Sapporo,67.1,213.2,16.3
1955/7/1,Sapporo,40.8,272.2,23.7
1955/8/1,Sapporo,190.1,208.4,22.3
1955/9/1,Sapporo,80.7,173.1,16.2
1955/10/1,Sapporo,209.9,120.4,10.8
1955/11/1,Sapporo,111.2,105.7,3.8
1955/12/1,Sapporo,59.9,104.6,-0.1
1956/1/1,Sapporo,94.6,114,-5.2
1956/2/1,Sapporo,40.3,130.6,-4.6
1956/3/1,Sapporo,100.7,138.8,0
1956/4/1,Sapporo,93.6,241.6,6.3
1956/5/1,Sapporo,19,291.3,14
1956/6/1,Sapporo,133.7,169.7,14.9
1956/7/1,Sapporo,70.5,136.9,18.2
1956/8/1,Sapporo,226.2,196.7,19.1
1956/9/1,Sapporo,30.5,218.1,17.5
1956/10/1,Sapporo,114.9,159.4,11.9
1956/11/1,Sapporo,58.2,112,3.5
1956/12/1,Sapporo,157.7,85.7,-3.8
1957/1/1,Sapporo,96.2,101.1,-4.2
1957/2/1,Sapporo,74.5,125.8,-5.1
1957/3/1,Sapporo,69.1,167.8,-1.9
1957/4/1,Sapporo,50.6,235.2,6.5
1957/5/1,Sapporo,105.4,299.4,12.1
1957/6/1,Sapporo,56.6,218.6,14.1
1957/7/1,Sapporo,51.2,227.3,19.7
1957/8/1,Sapporo,122.8,142.3,21.6
1957/9/1,Sapporo,307.7,184.7,15.7
1957/10/1,Sapporo,134.4,179,10.8
1957/11/1,Sapporo,26.8,149.5,5.3
1957/12/1,Sapporo,146.1,110.9,-0.1
1958/1/1,Sapporo,190,86.5,-3.8
1958/2/1,Sapporo,145,108.7,-2.4
1958/3/1,Sapporo,75.1,200.6,-0.5
1958/4/1,Sapporo,31.4,214,5.8
1958/5/1,Sapporo,30.1,237.7,11.4
1958/6/1,Sapporo,60.1,238,15.9
1958/7/1,Sapporo,164.4,237.8,20.1
1958/8/1,Sapporo,112,201.6,20.8
1958/9/1,Sapporo,122.6,192,16.9
1958/10/1,Sapporo,109.5,162.3,10.4
1958/11/1,Sapporo,65.6,129.4,4.2
1958/12/1,Sapporo,110.3,89.8,0
1959/1/1,Sapporo,98.6,108,-5.4
1959/2/1,Sapporo,62.9,115,-1.9
1959/3/1,Sapporo,49,139.1,1.6
1959/4/1,Sapporo,140.7,214.2,8.4
1959/5/1,Sapporo,49.6,243.5,12.9
1959/6/1,Sapporo,46.3,205.8,15.7
1959/7/1,Sapporo,58.9,146.9,20.1
1959/8/1,Sapporo,87.8,222.2,21.3
1959/9/1,Sapporo,166.4,169.4,17.2
1959/10/1,Sapporo,70.2,195,11.3
1959/11/1,Sapporo,112.5,102.9,3.4
1959/12/1,Sapporo,119.1,87.2,-2.4
1960/1/1,Sapporo,111.3,95.6,-6.2
1960/2/1,Sapporo,62.3,128.7,-3.2
1960/3/1,Sapporo,66.2,158.7,-0.4
1960/4/1,Sapporo,121.9,216.2,5.2
1960/5/1,Sapporo,64.3,187.1,11
1960/6/1,Sapporo,88.5,191.5,15.3
1960/7/1,Sapporo,86.1,200.1,20
1960/8/1,Sapporo,63.3,244.2,23
1960/9/1,Sapporo,128.9,207.1,18
1960/10/1,Sapporo,95.7,175.3,10.2
1960/11/1,Sapporo,110.9,121.3,4.6
1960/12/1,Sapporo,68.6,101,-3
1961/1/1,Sapporo,72.4,137.8,-6.2
1961/2/1,Sapporo,108.5,103.2,-4
1961/3/1,Sapporo,72.2,179.3,0
1961/4/1,Sapporo,30.4,195.7,7.4
1961/5/1,Sapporo,102,237.6,12.5
1961/6/1,Sapporo,32.8,251.5,17.5
1961/7/1,Sapporo,193,235.6,21.6
1961/8/1,Sapporo,98.5,198,21.7
1961/9/1,Sapporo,155.1,183,19.3
1961/10/1,Sapporo,93.9,139.6,10.9
1961/11/1,Sapporo,83.8,106.2,4.2
1961/12/1,Sapporo,52.5,78.9,-1.2
1962/1/1,Sapporo,135.3,89.8,-3.6
1962/2/1,Sapporo,68.4,122.9,-3.9
1962/3/1,Sapporo,91.8,147.1,-0.9
1962/4/1,Sapporo,69.9,220.2,8.4
1962/5/1,Sapporo,20.8,217.8,12.7
1962/6/1,Sapporo,55.8,215.4,16.1
1962/7/1,Sapporo,125,191.8,20.1
1962/8/1,Sapporo,357.4,115.5,20.6
1962/9/1,Sapporo,106.7,145.1,17.7
1962/10/1,Sapporo,19,191,9.7
1962/11/1,Sapporo,77.3,107.9,3.6
1962/12/1,Sapporo,100.6,94.2,-0.9
1963/1/1,Sapporo,68.2,94,-4.7
1963/2/1,Sapporo,59.9,130.3,-2.9
1963/3/1,Sapporo,58,158.1,1.1
1963/4/1,Sapporo,96.3,176.9,6.6
1963/5/1,Sapporo,72.2,275.4,12.9
1963/6/1,Sapporo,85.4,182.7,15.6
1963/7/1,Sapporo,99.1,143.6,20.3
1963/8/1,Sapporo,80.7,119.6,21.5
1963/9/1,Sapporo,194.4,200.3,16
1963/10/1,Sapporo,111.1,166.3,10.6
1963/11/1,Sapporo,106.3,97.3,5.4
1963/12/1,Sapporo,102.9,74.8,0.1
1964/1/1,Sapporo,98.1,96.7,-3.8
1964/2/1,Sapporo,119.2,116.3,-6.1
1964/3/1,Sapporo,38,144.8,0.2
1964/4/1,Sapporo,112.5,189.8,6.2
1964/5/1,Sapporo,69.1,226.8,12.7
1964/6/1,Sapporo,158.6,161.4,15.8
1964/7/1,Sapporo,109.7,139.9,18.7
1964/8/1,Sapporo,152.1,122.6,21.5
1964/9/1,Sapporo,84.4,192.2,15.7
1964/10/1,Sapporo,95.9,157.8,9.4
1964/11/1,Sapporo,93,89.8,3.9
1964/12/1,Sapporo,143.5,79.2,-1.7
1965/1/1,Sapporo,105.2,87.8,-2.8
1965/2/1,Sapporo,177.1,72.1,-4.3
1965/3/1,Sapporo,95.4,165.5,-1.2
1965/4/1,Sapporo,56.6,200.3,4.6
1965/5/1,Sapporo,38.8,190.2,11.8
1965/6/1,Sapporo,46.1,214.8,16.1
1965/7/1,Sapporo,63.6,149.3,18.6
1965/8/1,Sapporo,26.6,175.6,22.1
1965/9/1,Sapporo,480.5,168.5,17.2
1965/10/1,Sapporo,57.4,172.9,10.5
1965/11/1,Sapporo,99.2,92.3,3.7
1965/12/1,Sapporo,97.1,60.6,-2
1966/1/1,Sapporo,181,98.7,-4.7
1966/2/1,Sapporo,74,116.4,-3.9
1966/3/1,Sapporo,143,123.1,0.8
1966/4/1,Sapporo,75.8,166.4,5.4
1966/5/1,Sapporo,43.3,206.6,12.2
1966/6/1,Sapporo,96.3,200.9,15.7
1966/7/1,Sapporo,58.2,156.4,18.5
1966/8/1,Sapporo,118.5,158.9,22
1966/9/1,Sapporo,102.6,168.4,15.8
1966/10/1,Sapporo,169.4,133.7,12.3
1966/11/1,Sapporo,85.2,121.6,4.9
1966/12/1,Sapporo,180.2,76.9,-4.2
